subj_idx,stim,response,rt,condition,MotCon,block
21,1.5,1,0.7661,1,1,9
21,0.0,1,1.3944,1,1,9
21,0.0,0,0.8236,1,-1,9
21,1.5,1,0.9251,1,1,9
21,0.5,1,1.2496,1,1,9
21,0.0,1,2.4852,1,1,9
21,0.0,0,1.9510,1,-1,9
21,-1.5,0,0.7714,1,-1,9
21,0.0,1,2.5810,1,1,9
21,0.0,1,2.0575,1,1,9
21,0.0,0,1.5751,1,-1,9
21,0.0,0,1.3292,0,0,10
21,0.0,1,0.9026,0,0,10
21,0.0,1,2.1768,0,0,10
21,0.5,1,1.7261,0,0,10
21,0.0,1,1.5684,0,0,10
21,0.0,0,1.1415,0,0,10
21,-1.5,0,0.8091,0,0,10
21,0.5,1,1.0406,0,0,10
21,1.5,1,0.7279,0,0,10
21,0.0,1,2.2688,0,0,10
21,0.0,0,0.6363,0,0,10
21,0.0,1,2.1195,0,0,10
21,0.0,1,1.2735,0,0,10
21,0.5,1,0.9992,0,0,10
21,-0.5,0,2.2375,0,0,10
21,0.0,0,2.6003,0,0,10
21,0.0,1,0.8210,0,0,10
21,1.5,1,0.7853,0,0,10
21,-0.5,0,1.9747,0,0,10
21,-1.5,0,0.9435,0,0,10
21,0.0,0,2.2783,0,0,10
21,0.0,1,2.7608,0,0,10
21,0.0,0,1.9246,0,0,10
21,0.0,1,1.6731,0,0,10
21,0.0,1,1.7574,0,0,10
21,-1.5,0,0.9535,1,-1,11
21,-0.5,0,1.6846,1,-1,11
21,0.0,1,1.3943,1,1,11
21,0.5,1,0.8016,1,1,11
21,0.0,1,0.7873,1,1,11
21,1.5,1,2.0105,1,1,11
21,0.5,1,1.4073,1,1,11
21,0.0,1,0.8691,1,1,11
21,0.0,0,1.2929,1,-1,11
21,-0.5,0,0.7453,1,-1,11
21,0.0,1,2.1902,1,1,11
21,1.5,1,1.1381,1,1,11
21,0.5,1,0.7705,1,1,11
21,0.0,0,1.8479,1,-1,11
21,0.0,1,1.3566,1,1,11
21,0.0,0,1.2711,1,-1,11
21,0.0,0,1.8289,1,-1,11
21,0.0,1,1.1837,1,1,11
21,-1.5,0,0.7098,1,-1,11
21,0.0,0,1.2159,1,-1,11
21,0.0,1,0.8512,1,1,11
21,0.0,1,0.8702,1,1,11
21,0.0,0,1.7692,1,-1,11
21,0.0,0,1.6943,1,-1,11
21,0.0,1,0.7865,1,1,11
21,0.5,1,1.1704,-1,-1,12
21,0.0,0,1.6192,-1,1,12
21,0.0,0,0.8046,-1,1,12
21,0.0,1,1.1817,-1,-1,12
21,0.0,0,2.1305,-1,1,12
21,1.5,1,0.9656,-1,-1,12
21,0.0,0,2.2600,-1,1,12
21,0.0,0,2.3841,-1,1,12
21,0.0,1,2.1381,-1,-1,12
21,0.0,1,2.4751,-1,-1,12
21,-1.5,0,0.7903,-1,1,12
21,0.5,1,1.2419,-1,-1,12
21,0.0,0,2.3022,-1,1,12
21,-0.5,0,1.9362,-1,1,12
21,0.0,1,2.3691,-1,-1,12
21,0.0,0,2.6324,-1,1,12
21,0.0,0,2.2913,-1,1,12
21,-0.5,0,2.3706,-1,1,12
21,0.0,1,1.7942,-1,-1,12
21,-1.5,0,0.8408,-1,1,12
21,-0.5,0,1.0930,-1,1,12
21,1.5,1,0.8147,-1,-1,12
21,0.0,0,2.4913,-1,1,12
21,0.0,0,2.6152,-1,1,12
21,0.0,1,0.9020,-1,-1,12
22,0.0,0,1.1213,1,-1,1
22,-1.5,0,1.1110,1,-1,1
22,0.0,0,1.8648,1,-1,1
22,0.5,1,1.4159,1,1,1
22,0.0,1,1.8185,1,1,1
22,0.0,1,1.2682,1,1,1
22,0.5,0,1.5746,1,-1,1
22,0.0,1,1.3842,1,1,1
22,-0.5,1,1.4341,1,1,1
22,0.0,1,0.8916,1,1,1
22,0.0,0,1.6845,1,-1,1
22,0.0,1,0.8789,1,1,1
22,1.5,1,0.8401,1,1,1
22,0.5,1,1.0684,1,1,1
22,0.0,1,1.2168,1,1,1
22,0.0,1,1.4498,1,1,1
22,1.5,1,1.0744,1,1,1
22,0.0,0,2.1800,1,-1,1
22,0.0,1,0.9379,1,1,1
22,-0.5,1,1.1254,1,1,1
22,-1.5,0,1.0367,1,-1,1
22,0.0,0,2.0106,1,-1,1
22,0.0,1,1.9047,1,1,1
22,0.0,1,1.7386,1,1,1
22,0.0,1,1.9942,1,1,1
22,0.0,0,1.2040,0,0,2
22,-0.5,0,1.0010,0,0,2
22,-1.5,0,0.9207,0,0,2
22,1.5,1,1.1613,0,0,2
22,1.5,1,0.8297,0,0,2
22,0.0,1,1.5334,0,0,2
22,-1.5,0,0.7856,0,0,2
22,0.0,1,2.0260,0,0,2
22,0.0,1,1.1196,0,0,2
22,0.0,0,1.9834,0,0,2
22,0.0,1,0.8612,0,0,2
22,0.0,1,1.3001,0,0,2
22,0.0,1,0.9372,0,0,2
22,-0.5,0,1.2021,0,0,2
22,0.0,1,0.7079,0,0,2
22,0.5,1,1.0777,0,0,2
22,0.0,0,0.8142,0,0,2
22,0.0,1,0.8779,0,0,2
22,0.0,1,0.9247,0,0,2
22,0.0,1,1.9682,0,0,2
22,0.0,1,1.3149,0,0,2
22,-0.5,1,0.9594,0,0,2
22,0.0,1,1.4043,0,0,2
22,0.5,1,1.2294,0,0,2
22,0.0,0,2.0132,0,0,2
22,0.0,0,1.2875,-1,1,3
22,0.5,0,1.7926,-1,1,3
22,0.0,0,1.3677,-1,1,3
22,0.0,0,1.7887,-1,1,3
22,0.5,1,1.2025,-1,-1,3
22,-1.5,0,1.8614,-1,1,3
22,0.0,1,0.8992,-1,-1,3
22,0.0,1,0.9516,-1,-1,3
22,0.0,0,1.9612,-1,1,3
22,0.0,0,2.1396,-1,1,3
22,0.0,0,2.6727,-1,1,3
22,-0.5,0,1.9012,-1,1,3
22,-0.5,1,1.8997,-1,-1,3
22,0.0,1,1.1807,-1,-1,3
22,0.0,1,0.9825,-1,-1,3
22,0.0,1,1.0708,-1,-1,3
22,0.0,1,1.1022,-1,-1,3
22,0.0,1,1.3803,-1,-1,3
22,0.0,1,0.9691,-1,-1,3
22,1.5,1,0.7928,-1,-1,3
22,1.5,1,0.9185,-1,-1,3
22,0.5,1,0.7770,-1,-1,3
22,-1.5,0,0.9780,-1,1,3
22,0.0,1,0.9805,-1,-1,3
22,0.5,0,1.7650,1,-1,4
22,-0.5,1,1.2799,1,1,4
22,-1.5,0,1.7663,1,-1,4
22,0.0,1,1.8427,1,1,4
22,-0.5,1,0.9679,1,1,4
22,-0.5,1,1.3921,1,1,4
22,0.0,1,0.8959,1,1,4
22,0.0,1,1.9729,1,1,4
22,0.0,0,1.6259,1,-1,4
22,0.0,1,1.3711,1,1,4
22,0.0,1,1.7873,1,1,4
22,0.0,0,2.0192,1,-1,4
22,0.5,1,1.3000,1,1,4
22,0.0,0,2.0405,1,-1,4
22,0.0,1,1.6903,1,1,4
22,0.0,1,1.6031,1,1,4
22,0.0,1,2.2101,1,1,4
22,1.5,1,2.1166,1,1,4
22,0.0,0,1.7466,1,-1,4
22,-1.5,0,1.1886,1,-1,4
22,0.0,0,2.1309,1,-1,4
22,0.0,0,2.5807,1,-1,4
22,0.0,0,1.2141,1,-1,4
22,1.5,1,1.0241,1,1,4
22,0.0,1,2.2122,1,1,4
22,-0.5,0,0.9472,0,0,5
22,0.0,0,1.5943,0,0,5
22,0.0,0,1.1148,0,0,5
22,1.5,1,1.2863,0,0,5
22,0.0,0,1.6902,0,0,5
22,0.0,1,1.6838,0,0,5
22,0.0,0,1.3447,0,0,5
22,0.0,0,1.8287,0,0,5
22,-1.5,0,0.8051,0,0,5
22,0.0,1,1.1894,0,0,5
22,0.0,0,1.5305,0,0,5
22,0.5,1,1.7556,0,0,5
22,0.5,0,1.8394,0,0,5
22,0.5,1,1.3538,0,0,5
22,-1.5,0,0.7906,0,0,5
22,0.0,1,1.5033,0,0,5
22,0.0,1,1.1377,0,0,5
22,1.5,1,1.7241,0,0,5
22,0.0,0,1.0374,0,0,5
22,0.0,0,1.0786,0,0,5
22,-0.5,0,1.9435,0,0,5
22,0.0,0,0.8078,0,0,5
22,0.0,0,1.3308,0,0,5
22,0.0,1,1.1299,0,0,5
22,0.0,0,0.9339,0,0,5
22,0.0,0,0.8915,-1,1,6
22,-0.5,0,1.0660,-1,1,6
22,0.0,0,1.2606,-1,1,6
22,0.0,0,0.8468,-1,1,6
22,0.0,0,0.7924,-1,1,6
22,0.5,0,0.6988,-1,1,6
22,0.0,1,1.4018,-1,-1,6
22,0.0,1,1.2610,-1,-1,6
22,0.0,0,0.8767,-1,1,6
22,0.5,1,1.3733,-1,-1,6
22,1.5,1,0.9094,-1,-1,6
22,0.0,0,1.6679,-1,1,6
22,0.0,0,0.9782,-1,1,6
22,0.0,1,0.9882,-1,-1,6
22,0.0,0,1.7493,-1,1,6
22,-1.5,0,1.6294,-1,1,6
22,0.0,0,1.8926,-1,1,6
22,-0.5,0,0.7964,-1,1,6
22,-0.5,0,0.8308,-1,1,6
22,0.0,0,0.8264,-1,1,6
22,1.5,1,0.9051,-1,-1,6
22,0.0,0,2.4566,-1,1,6
22,0.0,0,0.9804,-1,1,6
22,-1.5,0,0.8063,-1,1,6
22,0.0,0,1.0640,-1,1,6
22,0.0,0,0.8748,1,-1,7
22,-0.5,0,1.1631,1,-1,7
22,0.0,0,1.0901,1,-1,7
22,0.0,0,0.8697,1,-1,7
22,0.0,0,1.6094,1,-1,7
22,0.0,0,1.1011,1,-1,7
22,-1.5,0,1.0050,1,-1,7
22,1.5,1,0.8541,1,1,7
22,-1.5,0,0.7823,1,-1,7
22,0.0,0,0.8376,1,-1,7
22,1.5,1,0.8546,1,1,7
22,0.0,0,1.1682,1,-1,7
22,0.5,0,1.3954,1,-1,7
22,0.0,0,1.4589,1,-1,7
22,0.5,0,1.8298,1,-1,7
22,0.0,1,0.9043,1,1,7
22,0.0,0,1.1626,1,-1,7
22,0.0,0,1.2558,1,-1,7
22,0.0,1,1.8746,1,1,7
22,0.0,0,0.9745,1,-1,7
22,0.0,0,1.5802,1,-1,7
22,-0.5,0,1.0612,1,-1,7
22,0.0,0,1.6863,1,-1,7
22,0.0,1,1.2312,1,1,7
22,-0.5,0,0.7518,1,-1,7
22,-0.5,0,1.1587,-1,1,8
22,0.5,0,1.4369,-1,1,8
22,0.0,1,0.9882,-1,-1,8
22,0.0,0,2.0812,-1,1,8
22,0.0,0,0.9022,-1,1,8
22,-1.5,0,1.0091,-1,1,8
22,0.0,0,1.7201,-1,1,8
22,0.0,0,0.7414,-1,1,8
22,0.0,1,0.8151,-1,-1,8
22,0.5,1,1.1775,-1,-1,8
22,0.0,1,1.6212,-1,-1,8
22,0.0,0,1.6587,-1,1,8
22,-0.5,0,1.0324,-1,1,8
22,0.0,1,1.8107,-1,-1,8
22,0.0,0,1.5198,-1,1,8
22,0.0,1,1.2211,-1,-1,8
22,0.0,0,1.2832,-1,1,8
22,1.5,1,1.3306,-1,-1,8
22,0.0,0,0.8389,-1,1,8
22,0.0,0,1.6355,-1,1,8
22,0.0,0,1.3530,-1,1,8
22,-1.5,0,1.5907,-1,1,8
22,1.5,0,0.9674,-1,1,8
22,0.0,0,1.8515,-1,1,8
22,-0.5,1,2.1091,-1,-1,8
22,-1.5,0,0.9102,0,0,9
22,0.0,1,0.8567,0,0,9
22,0.0,0,2.0683,0,0,9
22,0.0,1,1.8922,0,0,9
22,0.0,1,1.2980,0,0,9
22,-1.5,0,1.6010,0,0,9
22,-0.5,0,1.1101,0,0,9
22,0.0,0,2.4697,0,0,9
22,0.0,0,2.0003,0,0,9
22,0.0,0,1.8072,0,0,9
22,0.5,1,1.0138,0,0,9
22,1.5,1,1.1219,0,0,9
22,-0.5,0,2.4391,0,0,9
22,0.0,1,1.7315,0,0,9
22,0.0,1,1.6306,0,0,9
22,0.5,1,2.1077,0,0,9
22,0.0,1,1.0266,0,0,9
22,0.0,1,1.9343,0,0,9
22,1.5,1,1.1868,0,0,9
22,0.5,1,1.2052,0,0,9
22,0.0,0,1.1561,0,0,9
22,0.0,1,1.3120,0,0,9
22,0.0,1,1.0243,0,0,9
22,0.0,0,1.2968,0,0,9
22,0.0,0,1.5738,0,0,9
22,0.0,1,1.6150,-1,-1,10
22,0.0,0,1.0347,-1,1,10
22,-1.5,0,0.8106,-1,1,10
22,0.0,1,0.8542,-1,-1,10
22,0.0,1,2.5453,-1,-1,10
22,-0.5,0,1.4769,-1,1,10
22,0.0,1,0.8455,-1,-1,10
22,0.0,0,0.9099,-1,1,10
22,0.5,1,1.7823,-1,-1,10
22,0.0,1,2.0932,-1,-1,10
22,0.0,1,1.0862,-1,-1,10
22,-1.5,0,0.8984,-1,1,10
22,0.0,0,1.6645,-1,1,10
22,0.0,0,2.0252,-1,1,10
22,0.0,0,2.1612,-1,1,10
22,0.5,0,0.8284,-1,1,10
22,0.0,1,1.7539,-1,-1,10
22,1.5,1,1.1130,-1,-1,10
22,0.0,0,1.1840,-1,1,10
22,0.0,0,1.2077,-1,1,10
22,0.5,1,1.1267,-1,-1,10
22,-0.5,0,1.6819,-1,1,10
22,1.5,1,0.8236,-1,-1,10
22,0.0,1,1.0140,-1,-1,10
22,0.0,0,2.0501,-1,1,10
22,0.0,0,1.0653,0,0,11
22,0.0,0,0.9584,0,0,11
22,0.0,1,1.0969,0,0,11
22,1.5,1,1.4211,0,0,11
22,0.5,1,1.7779,0,0,11
22,0.0,1,1.9834,0,0,11
22,0.5,1,1.1558,0,0,11
22,0.0,1,1.4958,0,0,11
22,0.0,0,1.2450,0,0,11
22,0.0,1,1.2849,0,0,11
22,0.0,0,1.0203,0,0,11
22,0.0,0,1.8922,0,0,11
22,-0.5,0,1.0020,0,0,11
22,0.0,1,0.9028,0,0,11
22,0.0,1,1.0658,0,0,11
22,0.0,1,0.9475,0,0,11
22,0.0,1,1.0866,0,0,11
22,0.0,0,0.9262,0,0,11
22,-1.5,0,0.8000,0,0,11
22,0.0,0,1.2409,0,0,11
22,-0.5,1,1.2149,0,0,11
22,-0.5,0,1.2624,0,0,11
22,1.5,1,0.7030,0,0,11
22,0.0,1,0.9701,0,0,11
22,-1.5,0,1.3612,0,0,11
22,0.0,0,1.2520,1,-1,12
22,0.5,0,1.2773,1,-1,12
22,0.5,1,1.3943,1,1,12
22,-0.5,0,1.9733,1,-1,12
22,0.0,0,1.5237,1,-1,12
22,0.0,0,1.1181,1,-1,12
22,0.0,1,1.1291,1,1,12
22,0.0,0,1.2228,1,-1,12
22,-1.5,0,0.8266,1,-1,12
22,1.5,1,0.8098,1,1,12
22,0.0,0,1.6468,1,-1,12
22,0.0,1,0.9825,1,1,12
22,0.0,0,0.8526,1,-1,12
22,1.5,1,0.8824,1,1,12
22,0.0,1,1.2190,1,1,12
22,0.0,1,0.9088,1,1,12
22,0.5,1,1.2624,1,1,12
22,0.0,0,1.5288,1,-1,12
22,0.0,1,1.6901,1,1,12
22,0.0,0,1.2886,1,-1,12
22,-0.5,0,1.4189,1,-1,12
22,-1.5,0,0.9686,1,-1,12
22,0.0,1,1.4491,1,1,12
22,0.0,0,1.4945,1,-1,12
22,0.0,0,1.5558,1,-1,12
23,0.0,0,2.4889,0,0,1
23,1.5,1,1.3765,0,0,1
23,-1.5,0,1.4491,0,0,1
23,0.0,1,2.8028,0,0,1
23,0.0,0,2.3106,0,0,1
23,-0.5,0,2.5495,0,0,1
23,0.0,1,2.2327,0,0,1
23,-0.5,0,2.0886,0,0,1
23,0.0,1,2.4094,0,0,1
23,0.5,1,1.4707,0,0,1
23,1.5,1,1.8497,0,0,1
23,0.0,1,1.7934,0,0,1
23,0.5,1,2.3557,0,0,1
23,0.0,1,2.4025,0,0,1
23,0.0,1,2.2099,0,0,1
23,0.0,0,2.0834,0,0,1
23,0.0,1,1.4434,0,0,1
23,-0.5,1,2.1679,0,0,1
23,0.0,0,2.5103,0,0,1
23,0.0,0,1.7499,0,0,1
23,-1.5,0,1.6989,0,0,1
23,0.0,1,1.6867,0,0,1
23,0.0,1,1.8810,0,0,1
23,0.0,0,2.7488,0,0,1
23,-0.5,0,1.8821,-1,1,2
23,0.0,0,2.9709,-1,1,2
23,-1.5,0,1.7570,-1,1,2
23,0.0,1,1.8512,-1,-1,2
23,0.0,0,1.7063,-1,1,2
23,0.0,1,1.8822,-1,-1,2
23,-0.5,1,2.4619,-1,-1,2
23,0.0,1,2.6987,-1,-1,2
23,0.5,1,1.8693,-1,-1,2
23,0.0,0,2.3237,-1,1,2
23,0.0,0,1.8838,-1,1,2
23,0.0,1,1.5357,-1,-1,2
23,1.5,1,1.6955,-1,-1,2
23,0.0,0,2.3180,-1,1,2
23,-0.5,1,2.9143,-1,-1,2
23,1.5,1,1.3506,-1,-1,2
23,0.0,1,2.7098,-1,-1,2
23,-1.5,0,0.9680,-1,1,2
23,0.0,0,1.8164,-1,1,2
23,0.0,1,2.3167,-1,-1,2
23,0.0,1,1.4759,-1,-1,2
23,0.5,1,1.5665,-1,-1,2
23,0.0,0,2.9573,-1,1,2
23,0.0,1,2.7332,-1,-1,2
23,0.0,0,1.7721,-1,1,2
23,0.5,1,1.3662,1,1,3
23,0.0,1,1.8981,1,1,3
23,0.5,1,2.0776,1,1,3
23,0.0,1,1.5634,1,1,3
23,0.0,1,2.2804,1,1,3
23,-1.5,0,1.6155,1,-1,3
23,0.0,1,1.6399,1,1,3
23,0.0,0,2.4635,1,-1,3
23,0.0,1,1.9640,1,1,3
23,0.0,1,2.1343,1,1,3
23,0.0,1,1.4571,1,1,3
23,0.0,1,2.6809,1,1,3
23,0.0,0,1.8830,1,-1,3
23,0.0,1,2.3006,1,1,3
23,0.0,1,1.7898,1,1,3
23,-1.5,0,1.1990,1,-1,3
23,-0.5,1,1.9915,1,1,3
23,-0.5,0,2.3145,1,-1,3
23,0.0,0,2.1701,1,-1,3
23,1.5,1,1.5380,1,1,3
23,0.5,1,1.4789,1,1,3
23,0.0,1,2.6380,1,1,3
23,1.5,1,1.4159,1,1,3
23,0.0,0,2.5981,1,-1,3
23,0.0,0,2.4505,1,-1,3
23,0.0,0,1.5233,0,0,4
23,0.0,1,2.6465,0,0,4
23,-0.5,0,2.3289,0,0,4
23,1.5,1,1.5871,0,0,4
23,0.5,1,1.2769,0,0,4
23,0.0,1,2.1858,0,0,4
23,0.0,0,0.9607,0,0,4
23,-1.5,0,1.1178,0,0,4
23,0.0,1,2.1696,0,0,4
23,0.0,1,1.9581,0,0,4
23,-1.5,0,1.6668,0,0,4
23,0.5,1,1.6927,0,0,4
23,1.5,1,2.4438,0,0,4
23,0.0,1,1.4047,0,0,4
23,0.0,1,1.7918,0,0,4
23,0.0,1,1.3824,0,0,4
23,0.0,1,2.0846,0,0,4
23,0.0,0,2.2035,0,0,4
23,0.0,0,2.2333,0,0,4
23,-0.5,1,2.5348,0,0,4
23,0.0,1,1.5334,0,0,4
23,0.0,1,1.8623,0,0,4
23,0.0,1,2.6642,0,0,4
23,0.5,1,1.4837,0,0,4
23,-1.5,0,1.2333,-1,1,5
23,0.0,1,1.6023,-1,-1,5
23,1.5,1,1.4139,-1,-1,5
23,1.5,1,1.7178,-1,-1,5
23,0.0,0,1.8180,-1,1,5
23,0.5,1,2.0401,-1,-1,5
23,-0.5,0,1.6777,-1,1,5
23,0.0,1,1.9313,-1,-1,5
23,0.0,1,2.2644,-1,-1,5
23,0.0,1,1.4809,-1,-1,5
23,0.0,0,1.2386,-1,1,5
23,0.0,1,1.5685,-1,-1,5
23,0.5,1,2.0830,-1,-1,5
23,0.0,0,1.9866,-1,1,5
23,0.5,1,1.9722,-1,-1,5
23,-0.5,0,2.8507,-1,1,5
23,0.0,0,2.6378,-1,1,5
23,0.0,0,2.8274,-1,1,5
23,0.0,1,1.7392,-1,-1,5
23,0.0,1,2.5450,-1,-1,5
23,0.0,1,2.1629,-1,-1,5
23,-1.5,0,1.5593,-1,1,5
23,0.0,0,2.4667,-1,1,5
23,0.0,1,1.8006,-1,-1,5
23,0.0,1,1.9941,-1,-1,5
23,0.0,1,1.2360,1,1,6
23,0.0,1,1.6411,1,1,6
23,0.0,1,1.3748,1,1,6
23,-0.5,1,2.7239,1,1,6
23,0.0,1,1.5723,1,1,6
23,0.5,1,1.5913,1,1,6
23,0.0,1,1.9623,1,1,6
23,0.0,0,2.1234,1,-1,6
23,0.0,1,1.2364,1,1,6
23,0.0,1,1.3621,1,1,6
23,0.5,1,1.6419,1,1,6
23,0.0,1,1.8416,1,1,6
23,-1.5,0,1.3555,1,-1,6
23,0.0,0,2.2846,1,-1,6
23,0.0,1,1.3904,1,1,6
23,-0.5,0,2.4146,1,-1,6
23,0.0,1,1.6179,1,1,6
23,0.0,1,1.9844,1,1,6
23,1.5,1,1.4688,1,1,6
23,0.0,0,2.1108,1,-1,6
23,-1.5,0,1.9249,1,-1,6
23,0.0,1,1.5432,1,1,6
23,0.0,0,2.4214,1,-1,6
23,-0.5,1,2.0587,1,1,6
23,1.5,1,1.3738,1,1,6
23,0.0,0,1.0556,-1,1,7
23,0.0,1,1.6819,-1,-1,7
23,0.0,0,1.9856,-1,1,7
23,0.5,1,2.2794,-1,-1,7
23,-1.5,0,1.4959,-1,1,7
23,0.5,1,1.9252,-1,-1,7
23,0.0,1,2.1576,-1,-1,7
23,0.0,1,2.0140,-1,-1,7
23,-0.5,0,1.4321,-1,1,7
23,1.5,1,1.3585,-1,-1,7
23,0.0,0,1.9161,-1,1,7
23,-0.5,0,1.5564,-1,1,7
23,0.0,1,2.2127,-1,-1,7
23,0.0,0,1.4153,-1,1,7
23,0.0,0,1.4749,-1,1,7
23,0.0,1,1.6175,-1,-1,7
23,0.0,0,2.4052,-1,1,7
23,0.0,0,1.5136,-1,1,7
23,0.0,1,2.5507,-1,-1,7
23,0.0,1,2.6150,-1,-1,7
23,0.0,0,2.3793,-1,1,7
23,1.5,1,1.2412,-1,-1,7
23,0.0,0,2.0295,-1,1,7
23,0.5,1,2.3023,-1,-1,7
23,-1.5,0,0.9562,-1,1,7
23,0.5,1,1.2827,1,1,8
23,1.5,1,1.0552,1,1,8
23,0.0,1,2.1268,1,1,8
23,0.0,0,2.6679,1,-1,8
23,0.0,0,2.4489,1,-1,8
23,0.0,1,2.1141,1,1,8
23,0.0,1,2.1171,1,1,8
23,-1.5,0,1.1761,1,-1,8
23,0.0,0,2.5792,1,-1,8
23,-0.5,0,2.6378,1,-1,8
23,0.0,1,1.4922,1,1,8
23,0.0,1,1.7245,1,1,8
23,0.0,1,2.4981,1,1,8
23,0.0,0,2.6099,1,-1,8
23,0.0,1,1.4297,1,1,8
23,1.5,1,1.7068,1,1,8
23,0.5,1,1.7726,1,1,8
23,0.0,1,2.1556,1,1,8
23,-0.5,0,2.4781,1,-1,8
23,0.0,1,1.6670,1,1,8
23,0.0,1,1.9282,1,1,8
23,-0.5,0,2.0099,1,-1,8
23,-1.5,0,1.5476,1,-1,8
23,0.0,0,2.0020,1,-1,8
23,0.0,0,1.7980,0,0,9
23,0.0,0,1.4696,0,0,9
23,0.0,1,2.2409,0,0,9
23,0.0,1,1.3297,0,0,9
23,0.0,0,2.1434,0,0,9
23,0.5,1,1.0598,0,0,9
23,0.0,0,1.8974,0,0,9
23,0.0,1,1.5525,0,0,9
23,-0.5,0,2.2037,0,0,9
23,0.0,1,1.2346,0,0,9
23,0.0,1,1.7272,0,0,9
23,1.5,1,1.0109,0,0,9
23,0.0,1,2.1532,0,0,9
23,0.5,1,1.3823,0,0,9
23,0.0,0,2.8058,0,0,9
23,0.0,0,1.9652,0,0,9
23,-1.5,0,0.7834,0,0,9
23,0.0,1,1.7019,0,0,9
23,-1.5,0,1.2990,0,0,9
23,0.0,0,2.2632,0,0,9
23,-0.5,1,2.0073,0,0,9
23,1.5,1,1.2495,0,0,9
23,0.0,0,1.9419,0,0,9
23,-0.5,0,1.9153,0,0,9
23,0.0,1,2.2654,0,0,9
23,0.0,0,2.2851,-1,1,10
23,-0.5,0,1.5980,-1,1,10
23,0.0,1,1.5903,-1,-1,10
23,0.0,0,1.6128,-1,1,10
23,0.0,1,2.1464,-1,-1,10
23,0.0,0,1.4650,-1,1,10
23,0.0,1,1.5479,-1,-1,10
23,0.5,1,1.2932,-1,-1,10
23,-1.5,0,0.8342,-1,1,10
23,0.0,1,2.2568,-1,-1,10
23,-1.5,0,0.8004,-1,1,10
23,0.0,1,1.3576,-1,-1,10
23,0.0,1,1.6921,-1,-1,10
23,0.0,0,1.4386,-1,1,10
23,0.0,1,1.7930,-1,-1,10
23,-0.5,0,0.7087,-1,1,10
23,0.0,0,1.6179,-1,1,10
23,0.5,0,2.2222,-1,1,10
23,0.0,1,2.3900,-1,-1,10
23,-0.5,0,0.8271,-1,1,10
23,1.5,1,1.1663,-1,-1,10
23,0.0,0,1.1068,-1,1,10
23,0.0,0,2.3570,-1,1,10
23,0.0,1,2.1170,-1,-1,10
23,1.5,1,1.2561,-1,-1,10
23,-1.5,0,1.1443,1,-1,11
23,0.5,1,1.4987,1,1,11
23,0.0,0,1.9704,1,-1,11
23,1.5,1,1.0215,1,1,11
23,-0.5,0,2.6740,1,-1,11
23,1.5,1,1.3765,1,1,11
23,0.0,0,1.8096,1,-1,11
23,0.0,0,2.0240,1,-1,11
23,0.0,1,0.9918,1,1,11
23,0.0,1,1.6753,1,1,11
23,0.0,1,1.8256,1,1,11
23,0.0,1,1.9195,1,1,11
23,0.0,1,2.0604,1,1,11
23,0.0,1,1.6128,1,1,11
23,0.0,0,2.4278,1,-1,11
23,0.5,1,1.5050,1,1,11
23,0.0,1,2.0514,1,1,11
23,0.5,0,1.4949,1,-1,11
23,0.0,1,1.4820,1,1,11
23,0.0,1,1.8163,1,1,11
23,0.0,1,1.5984,1,1,11
23,-0.5,0,2.1472,1,-1,11
23,-1.5,0,0.8050,1,-1,11
23,0.0,1,1.6233,1,1,11
23,0.0,1,2.3312,1,1,11
23,0.0,1,1.4330,0,0,12
23,0.0,1,1.1214,0,0,12
23,0.5,1,1.3284,0,0,12
23,-0.5,0,1.8613,0,0,12
23,0.0,1,2.2146,0,0,12
23,0.0,0,1.5581,0,0,12
23,0.0,0,1.0071,0,0,12
23,-0.5,0,2.7338,0,0,12
23,0.0,1,2.1075,0,0,12
23,1.5,1,2.2404,0,0,12
23,0.0,1,2.0403,0,0,12
23,0.0,0,2.3264,0,0,12
23,-1.5,0,1.0051,0,0,12
23,0.0,1,2.2000,0,0,12
23,0.0,0,2.0615,0,0,12
23,0.5,1,1.3069,0,0,12
23,-1.5,0,2.6477,0,0,12
23,0.0,0,1.2868,0,0,12
23,0.0,1,1.5758,0,0,12
23,0.0,0,2.3748,0,0,12
23,0.0,1,1.0675,0,0,12
23,1.5,1,1.0770,0,0,12
23,0.0,1,2.0900,0,0,12
23,0.0,1,1.9366,0,0,12
23,0.5,1,2.2903,0,0,12
24,0.0,0,2.9059,1,-1,1
24,0.0,0,1.4294,1,-1,1
24,0.0,0,1.7942,1,-1,1
24,0.0,0,1.7026,1,-1,1
24,0.0,0,2.6257,1,-1,1
24,0.0,1,1.7540,1,1,1
24,-1.5,0,1.0527,1,-1,1
24,0.0,1,1.4103,1,1,1
24,1.5,1,1.1420,1,1,1
24,1.5,1,1.3350,1,1,1
24,0.5,1,1.3834,1,1,1
24,-0.5,1,1.8686,1,1,1
24,-0.5,0,1.4423,1,-1,1
24,0.0,0,1.1083,1,-1,1
24,0.0,1,1.6954,1,1,1
24,0.0,0,2.2170,1,-1,1
24,0.0,1,1.9280,1,1,1
24,0.0,0,2.2580,1,-1,1
24,-1.5,0,0.7315,1,-1,1
24,-0.5,0,1.3190,1,-1,1
24,0.0,0,1.0179,1,-1,1
24,0.0,0,1.5332,1,-1,1
24,0.0,1,1.4078,1,1,1
