subj_idx,stim,response,rt,condition,MotCon,pupil,baseline
33,0.0,1,1.0376,-1,-1,0.035,1.064
33,0.0,1,0.8537,-1,-1,0.027,0.705
33,-0.5,1,1.6505,-1,-1,-0.354,1.141
33,1.5,1,0.8097,-1,-1,0.077,0.915
33,0.0,0,1.7498,-1,1,-0.095,1.064
33,0.0,0,1.9079,-1,1,-0.194,1.019
33,-1.5,0,0.6281,-1,1,0.031,0.857
33,0.0,1,0.9030,-1,-1,-0.114,0.889
33,0.0,1,0.6715,-1,-1,0.052,0.718
33,1.5,1,0.6439,-1,-1,-0.035,1.064
33,0.0,1,0.6502,-1,-1,0.012,0.848
33,0.0,0,1.1391,-1,1,-0.115,0.735
33,0.5,0,1.0950,-1,1,0.029,0.640
33,0.0,0,1.9120,-1,1,-0.151,0.865
33,-0.5,1,2.0895,-1,-1,-0.005,0.666
33,0.0,1,1.5244,-1,-1,-0.450,0.749
33,0.0,0,0.7090,-1,1,0.026,0.637
33,-1.5,0,0.6282,-1,1,0.131,0.327
33,0.0,0,0.6468,-1,1,0.066,0.248
33,0.0,1,0.9776,-1,-1,0.101,0.268
33,0.0,0,1.5347,-1,1,-0.679,0.745
33,0.0,0,1.0546,-1,1,-0.045,0.245
33,-0.5,0,0.6931,-1,1,0.017,0.615
33,0.5,1,0.6925,-1,-1,0.174,0.066
33,0.5,1,1.6155,1,1,0.029,0.687
33,-1.5,0,0.7032,1,-1,0.023,0.683
33,0.5,1,1.0622,1,1,0.005,0.929
33,0.0,0,1.0912,1,-1,0.007,1.032
33,0.0,0,1.0522,1,-1,-0.075,0.982
33,0.0,1,0.9415,1,1,-0.134,0.991
33,0.0,1,0.9490,1,1,0.081,0.870
33,0.0,0,0.9303,1,-1,0.002,0.887
33,0.0,0,1.4393,1,-1,-0.202,1.049
33,1.5,1,0.7228,1,1,-0.027,1.062
33,0.0,0,0.9439,1,-1,-0.244,0.970
33,0.0,1,0.6672,1,1,-0.021,0.939
33,0.0,0,1.0989,1,-1,-0.219,0.862
33,0.0,1,0.9626,1,1,0.037,0.886
33,0.0,0,1.0654,1,-1,0.131,0.582
33,0.0,0,1.1332,1,-1,-0.218,0.793
33,0.0,0,1.7396,1,-1,-0.090,0.638
33,-0.5,1,0.9711,1,1,-0.273,0.839
33,0.0,0,0.9505,1,-1,0.062,0.623
33,1.5,1,0.6499,1,1,0.023,0.802
33,0.0,0,0.7869,1,-1,0.119,0.590
33,0.0,0,1.8454,1,-1,-0.077,0.340
33,-1.5,0,0.6936,1,-1,0.062,0.381
33,0.5,1,1.6301,1,1,0.722,-0.248
33,-0.5,1,2.1105,1,1,-0.162,0.569
33,-0.5,1,1.8201,0,0,-0.941,0.678
33,0.0,0,0.6635,0,0,0.005,0.745
33,0.0,1,1.8704,0,0,-0.237,0.758
33,-1.5,0,0.6244,0,0,0.032,0.828
33,0.0,0,0.8067,0,0,0.003,0.944
33,0.0,1,0.8390,0,0,0.118,0.774
33,0.0,1,0.9716,0,0,-0.101,0.963
33,0.0,1,0.7973,0,0,-0.027,0.901
33,0.5,1,0.6929,0,0,-0.245,0.885
33,0.0,0,1.7232,0,0,0.049,0.637
33,0.0,1,1.3615,0,0,0.165,0.424
33,0.0,1,0.6925,0,0,-0.027,0.615
33,0.5,1,0.7998,0,0,0.234,-0.167
33,-1.5,0,0.6472,0,0,0.075,0.921
33,0.0,1,1.9419,0,0,-0.280,0.783
33,-0.5,0,1.4062,0,0,-0.221,0.919
33,0.0,0,0.6740,0,0,-0.003,0.816
33,1.5,1,1.8330,0,0,-0.830,0.475
33,0.0,1,1.0499,0,0,-0.265,0.437
33,0.5,1,0.6167,0,0,-0.098,0.290
33,0.0,1,0.9366,0,0,0.017,0.501
33,1.5,1,0.6377,0,0,0.127,0.392
33,0.0,1,1.3214,0,0,0.143,0.295
33,0.0,0,1.7320,0,0,-0.297,0.341
33,1.5,1,1.0685,-1,-1,0.069,0.650
33,0.0,0,1.5990,-1,1,0.139,0.791
33,-1.5,0,0.6825,-1,1,-0.043,0.500
33,0.0,1,1.1809,-1,-1,-0.214,1.002
33,0.0,0,2.0052,-1,1,-0.451,1.072
33,0.0,0,1.2083,-1,1,-0.075,0.939
33,0.0,0,0.6574,-1,1,0.080,0.794
33,-0.5,0,1.1111,-1,1,-0.174,1.223
33,0.5,1,0.6925,-1,-1,0.009,0.990
33,0.0,0,2.2978,-1,1,0.144,0.444
33,-1.5,0,0.5982,-1,1,0.022,0.878
33,0.0,0,1.4280,-1,1,-0.510,0.915
33,0.0,1,0.7180,-1,-1,-0.068,0.955
33,0.0,1,0.8136,-1,-1,-0.018,0.919
33,1.5,1,0.5632,-1,-1,0.053,0.556
33,0.0,0,1.2757,-1,1,-0.028,0.658
33,0.0,1,0.6565,-1,-1,0.071,0.560
33,0.5,0,1.8650,-1,1,-0.116,0.776
33,0.0,0,0.9200,-1,1,-0.188,0.719
33,0.0,0,2.4477,-1,1,-0.205,0.561
33,-0.5,1,2.0951,-1,-1,-0.008,0.550
33,0.0,1,0.8314,-1,-1,-0.199,0.379
33,0.5,1,0.8661,-1,-1,0.093,0.789
33,0.0,0,1.5666,-1,1,0.006,0.645
34,0.0,0,1.9680,-1,1,0.019,1.754
34,0.0,0,2.4380,-1,1,0.086,1.831
34,0.0,1,1.1123,-1,-1,-0.051,1.847
34,-0.5,1,1.9405,-1,-1,-0.016,1.787
34,0.0,1,0.9271,-1,-1,-0.023,1.712
34,0.5,1,0.8099,-1,-1,-0.011,1.631
34,0.0,0,1.7697,-1,1,-0.166,1.740
34,0.0,0,1.6754,-1,1,-0.038,1.634
34,0.0,0,1.2018,-1,1,0.132,1.489
34,0.0,0,1.8196,-1,1,0.006,1.474
34,0.0,1,2.3989,-1,-1,0.060,1.589
34,0.5,1,0.8028,-1,-1,0.150,0.957
34,-1.5,0,1.0371,-1,1,0.012,1.261
34,-0.5,0,1.4397,-1,1,0.143,1.245
34,0.0,1,0.9465,-1,-1,0.008,1.444
34,0.0,0,2.6116,-1,1,0.153,1.423
34,0.0,0,2.4978,-1,1,-0.194,1.460
34,0.0,0,2.0504,-1,1,0.100,1.345
34,0.0,1,1.1466,-1,-1,0.014,1.362
34,-1.5,0,1.0047,-1,1,0.090,1.364
34,1.5,1,1.0408,-1,-1,0.146,1.188
34,1.5,1,0.9693,-1,-1,0.127,1.286
34,-0.5,0,1.6480,0,0,0.012,1.054
34,-1.5,0,0.9170,0,0,-0.228,1.332
34,1.5,1,0.9440,0,0,0.037,1.327
34,0.5,1,1.9597,0,0,0.340,1.042
34,0.0,0,1.1801,0,0,0.249,0.567
34,-1.5,0,0.9923,0,0,0.287,0.978
34,0.0,0,2.1261,0,0,0.129,0.910
34,0.0,0,2.3009,0,0,0.659,0.405
34,0.0,0,2.8208,0,0,0.165,0.727
34,0.0,0,1.2298,0,0,0.070,0.682
34,1.5,1,1.1714,0,0,0.212,0.535
34,-0.5,0,1.2292,0,0,0.189,0.633
34,0.0,0,2.3002,0,0,0.417,0.324
34,0.0,0,2.1831,0,0,0.107,1.112
34,0.0,0,1.6974,0,0,0.127,0.864
34,0.0,0,1.4004,0,0,-0.440,0.465
34,-0.5,0,0.8168,0,0,0.206,-0.117
34,0.0,0,1.5961,0,0,0.160,-0.095
34,0.0,0,2.1102,0,0,1.104,-0.838
34,0.5,0,2.8705,0,0,0.233,0.340
34,0.0,0,2.0023,0,0,-0.036,0.255
34,0.0,0,2.3388,0,0,1.093,-0.459
34,0.5,1,1.3706,1,1,0.266,-0.440
34,0.0,0,2.2571,1,-1,-0.046,0.378
34,0.0,0,2.9008,1,-1,0.899,-0.410
34,-1.5,0,0.9247,1,-1,-0.280,0.329
34,0.0,0,2.5448,1,-1,0.313,0.393
34,-1.5,0,0.7985,1,-1,-0.072,0.366
34,0.0,0,1.8894,1,-1,0.646,0.036
34,0.0,1,1.1183,1,1,-0.184,0.638
34,0.0,1,1.4607,1,1,1.339,-1.536
34,0.0,1,0.9028,1,1,-0.079,0.240
34,0.0,1,2.3550,1,1,0.408,0.614
34,0.0,1,2.9534,1,1,0.566,0.384
34,0.0,0,2.0303,-1,1,0.122,0.834
34,-0.5,0,1.9167,-1,1,0.053,0.953
34,0.0,1,2.2992,-1,-1,0.140,0.487
34,0.0,0,1.3972,-1,1,-1.018,-0.093
34,0.0,1,1.0819,-1,-1,-0.269,0.006
34,0.0,0,1.9932,-1,1,1.268,-1.670
34,0.5,1,1.2071,-1,-1,-0.056,-1.340
34,-1.5,0,1.0341,-1,1,0.235,-1.034
34,0.0,0,2.2831,-1,1,1.287,-1.890
34,0.0,0,1.9720,-1,1,0.294,-0.869
34,1.5,1,1.0979,-1,-1,-0.407,-0.604
34,0.0,0,2.2828,-1,1,1.311,-2.034
34,0.0,1,0.8966,-1,-1,-0.087,-2.133
34,0.0,0,2.5615,-1,1,1.720,-2.246
34,0.0,1,1.0214,-1,-1,-0.988,-0.361
34,0.5,1,1.9287,-1,-1,0.090,-0.784
34,0.0,1,1.0413,-1,-1,0.091,0.368
34,-1.5,0,0.7720,-1,1,0.051,0.020
34,0.0,1,2.3683,-1,-1,1.315,-1.148
34,1.5,1,0.9552,-1,-1,-0.366,0.336
34,0.0,0,2.0980,-1,1,0.158,0.403
34,-0.5,0,1.7336,-1,1,0.412,-0.073
34,0.0,1,1.8898,0,0,-0.037,1.021
34,0.0,0,1.4463,0,0,-0.145,1.290
34,-0.5,0,1.8852,0,0,0.138,0.306
34,-0.5,0,2.0101,0,0,0.132,0.019
34,0.0,1,2.0257,0,0,0.407,-0.872
34,0.0,1,0.8941,0,0,0.189,-0.707
34,1.5,1,0.8907,0,0,-0.173,-1.743
34,-1.5,0,1.0316,0,0,0.216,-0.277
34,-1.5,0,1.3013,0,0,0.184,0.234
34,1.5,1,0.9723,0,0,0.475,-0.149
34,0.0,1,2.5688,0,0,1.895,-2.318
34,0.0,0,1.4471,0,0,-0.184,-0.237
34,0.0,0,2.8703,0,0,2.234,-2.401
34,0.0,1,1.7993,0,0,-0.061,-0.220
34,0.0,1,1.0849,0,0,0.051,0.498
34,0.5,1,2.2775,0,0,0.231,0.142
34,0.0,1,2.5105,0,0,0.712,-0.741
34,0.0,1,2.1159,0,0,0.079,0.439
34,0.0,0,1.9303,1,-1,0.224,0.753
34,0.0,0,1.9548,1,-1,0.595,-0.359
34,0.0,0,1.4446,1,-1,0.428,-1.025
34,0.0,0,2.6762,1,-1,0.475,-0.469
34,0.5,1,0.8374,1,1,-0.094,0.172
34,0.0,1,0.9757,1,1,0.384,-0.887
34,0.0,1,2.1688,1,1,1.393,-2.271
34,-1.5,0,0.8661,1,-1,-0.009,0.083
34,0.0,1,2.4647,1,1,0.680,-0.046
34,0.0,0,2.6859,1,-1,0.639,-0.626
34,1.5,1,0.7817,1,1,0.261,0.681
34,1.5,1,0.7541,1,1,0.059,0.946
34,0.0,0,1.1108,1,-1,0.111,0.648
34,0.0,1,2.5751,1,1,0.785,-0.210
34,0.0,1,1.0530,1,1,-0.070,0.448
34,0.0,1,1.3774,1,1,0.597,-2.177
34,-1.5,0,1.6173,1,-1,-0.458,-0.904
34,0.0,0,1.7043,-1,1,-0.058,1.090
34,0.5,0,2.4340,-1,1,0.077,1.049
34,0.0,0,0.9970,-1,1,0.049,0.973
34,0.0,0,1.0136,-1,1,-0.054,0.164
34,0.0,0,1.3534,-1,1,0.611,-0.317
34,-0.5,0,1.8855,-1,1,0.049,0.703
34,0.0,0,0.8952,-1,1,0.172,0.396
34,0.5,1,1.4291,-1,-1,0.209,0.737
34,0.0,0,0.8664,-1,1,-0.448,0.007
34,0.0,0,0.9036,-1,1,0.046,0.811
34,0.0,0,1.2851,-1,1,-0.135,0.418
34,0.0,1,2.0048,-1,-1,0.669,-0.367
34,0.0,1,0.9417,-1,-1,-0.065,0.455
34,0.0,0,2.9308,-1,1,0.359,0.479
34,-0.5,0,1.1215,-1,1,-0.221,0.398
34,1.5,1,1.7670,-1,-1,0.210,0.427
34,0.5,1,1.2497,-1,-1,-0.013,0.480
34,-1.5,0,0.6300,-1,1,0.155,0.093
34,-0.5,0,2.4287,0,0,-0.026,0.967
34,0.0,1,0.9884,0,0,-0.037,0.545
34,0.0,0,1.8520,0,0,0.856,-0.659
34,0.0,0,1.5763,0,0,0.438,-1.083
34,0.0,0,1.4914,0,0,0.187,0.025
34,-0.5,0,0.9252,0,0,0.092,-1.322
34,1.5,1,0.8812,0,0,-0.048,-1.514
34,0.5,1,1.9589,0,0,0.034,-0.300
34,1.5,1,0.7694,0,0,0.107,0.335
34,0.0,0,1.7844,0,0,0.205,0.978
34,0.0,0,0.8541,0,0,-0.011,0.479
34,-1.5,0,0.9185,0,0,0.333,-0.400
34,0.0,0,1.0082,0,0,0.132,-0.226
34,0.0,0,2.0154,0,0,-0.046,0.709
34,0.0,0,1.9128,0,0,0.259,-0.745
34,0.0,0,2.2228,0,0,1.181,-1.019
34,0.0,1,1.5985,0,0,-0.053,-0.245
34,0.0,0,1.3396,0,0,-0.621,-0.102
34,-1.5,0,0.8717,0,0,0.156,-1.655
34,0.0,0,1.8206,0,0,0.560,-0.342
34,0.5,1,1.3449,0,0,-0.323,-0.081
34,-0.5,0,2.5085,0,0,1.817,-2.075
34,0.0,1,1.7646,0,0,0.229,-0.650
34,0.0,0,1.9205,1,-1,-0.017,0.782
34,0.0,0,2.6994,1,-1,0.268,0.734
34,0.0,1,1.6725,1,1,0.133,0.537
34,0.0,1,1.7675,1,1,0.218,0.359
34,-0.5,0,1.1674,1,-1,-0.220,0.876
34,1.5,1,1.0314,1,1,0.001,-1.187
34,-1.5,0,1.4048,1,-1,-0.154,-0.276
34,0.0,1,0.8614,1,1,0.398,-1.812
34,0.0,1,1.9578,1,1,1.430,-1.796
34,-0.5,0,1.8483,1,-1,0.225,0.141
34,0.0,0,1.8266,1,-1,-0.245,0.187
34,0.5,1,1.6156,1,1,0.137,-0.357
34,0.5,1,2.2243,1,1,1.787,-2.094
34,0.0,1,1.4874,1,1,-0.147,-0.228
34,0.0,1,2.5220,1,1,0.938,-1.606
34,0.0,1,2.1177,1,1,1.462,-1.912
34,0.0,0,2.0924,1,-1,0.076,0.475
34,0.0,1,1.0025,1,1,0.070,0.327
34,0.0,1,0.8949,1,1,-0.554,-0.415
34,-0.5,1,1.7175,1,1,0.935,-1.347
34,0.0,1,0.8123,1,1,0.132,0.024
34,0.0,0,1.3974,1,-1,1.307,-1.848
34,-1.5,0,1.4072,1,-1,0.532,-2.466
34,0.0,1,1.3665,1,1,-0.021,0.120
34,1.5,1,0.7941,1,1,-0.331,-0.211
34,1.5,1,1.5670,-1,-1,-0.281,-0.572
34,0.0,1,1.8386,-1,-1,-0.198,-0.728
34,0.5,1,1.7931,-1,-1,0.672,-1.789
34,-0.5,1,2.1934,-1,-1,0.521,-1.006
34,0.0,0,1.9020,-1,1,0.260,-1.174
34,0.0,1,1.0681,-1,-1,0.483,-2.170
34,-0.5,0,1.6124,-1,1,0.211,0.108
34,0.0,1,2.2491,-1,-1,-0.044,0.121
34,0.0,1,1.7241,-1,-1,0.563,-0.271
34,-0.5,0,1.7865,-1,1,-0.575,-1.541
34,0.0,1,2.9830,-1,-1,1.287,-2.592
34,0.0,1,2.3915,-1,-1,-0.077,-2.018
34,-1.5,0,1.7886,-1,1,1.442,-3.105
34,0.0,0,2.2540,-1,1,0.146,-0.125
34,1.5,1,0.8524,-1,-1,0.337,-1.366
34,0.0,0,2.8549,-1,1,0.710,-0.934
34,0.0,0,2.7193,-1,1,0.529,-0.667
34,0.0,1,1.6090,1,1,0.003,0.570
34,0.0,1,1.0614,1,1,-0.258,-0.819
34,0.0,1,0.9507,1,1,0.185,-2.226
34,-0.5,0,2.1829,1,-1,-0.484,0.442
34,0.0,1,2.5973,1,1,0.723,-0.518
34,0.0,0,1.4038,1,-1,-1.266,0.112
34,0.0,0,2.6788,1,-1,0.887,-2.401
34,0.0,0,1.8576,1,-1,-0.725,-0.495
34,-1.5,0,1.0714,1,-1,-0.193,-0.666
34,-0.5,0,2.8289,1,-1,0.480,-0.161
34,0.0,1,2.2701,1,1,0.986,-2.128
34,1.5,1,0.9399,1,1,0.168,-2.187
34,0.0,0,2.7213,1,-1,-0.670,-0.378
34,1.5,1,0.7771,1,1,-0.152,-1.759
34,-1.5,0,2.5929,1,-1,1.018,-1.774
34,0.0,1,1.5839,1,1,1.078,-2.168
34,0.0,1,1.7976,1,1,0.804,-1.267
34,0.5,1,0.9047,1,1,0.068,-0.579
34,0.0,0,2.1585,1,-1,1.023,-1.691
34,0.5,1,1.3493,1,1,0.019,-1.296
34,0.0,1,1.0119,0,0,0.353,-1.583
34,1.5,1,0.6806,0,0,0.160,-0.138
34,0.0,1,1.8810,0,0,-0.714,-1.167
34,0.0,0,2.1101,0,0,0.130,-1.630
34,0.0,1,2.0402,0,0,0.433,-2.264
34,0.0,1,1.2754,0,0,0.451,-2.453
34,0.5,1,0.8955,0,0,0.267,-2.600
34,0.0,1,1.7729,0,0,0.566,-2.182
34,0.0,1,1.5838,0,0,0.198,-1.818
34,0.0,0,2.2496,0,0,1.683,-2.405
34,0.0,1,1.5442,0,0,0.153,-2.146
34,-0.5,1,1.3385,0,0,-0.615,-1.344
34,0.0,0,1.7501,0,0,0.012,-1.843
34,0.0,1,1.2437,0,0,-0.386,-1.375
34,0.5,0,2.3415,0,0,1.103,-1.867
34,0.0,1,1.1034,0,0,0.188,-1.277
34,0.0,1,2.0091,0,0,-0.003,-1.597
34,0.0,1,1.7641,0,0,0.309,-0.732
34,0.0,0,2.4838,0,0,0.486,-0.042
34,-0.5,0,1.2773,0,0,0.078,0.348
34,1.5,1,1.1497,0,0,0.063,-0.230
34,-1.5,0,1.2747,0,0,0.454,-0.707
34,-1.5,0,0.9050,0,0,0.514,-0.952
34,0.5,1,1.0160,0,0,0.627,-0.660
35,0.0,0,1.0627,0,0,0.109,0.644
35,-0.5,0,1.8683,0,0,0.164,1.046
35,-1.5,0,0.8635,0,0,0.153,1.164
35,0.0,1,1.0091,0,0,-0.020,1.253
35,0.0,0,0.9702,0,0,0.172,1.622
35,0.0,0,1.3452,0,0,0.112,2.064
35,1.5,1,0.9224,0,0,-0.090,1.718
35,-0.5,0,0.8660,0,0,0.043,1.469
35,0.5,1,1.3186,0,0,-0.078,1.000
35,-1.5,0,0.7783,0,0,0.024,-0.084
35,0.0,0,1.6899,0,0,0.224,0.571
35,0.0,1,1.0155,0,0,0.116,0.478
35,0.0,1,1.4929,0,0,0.529,-0.358
35,1.5,1,1.0417,0,0,0.095,0.515
35,0.0,1,1.5343,0,0,0.197,0.052
35,0.0,1,1.2885,0,0,-0.064,0.452
35,0.0,1,0.9215,0,0,-0.026,0.595
35,0.0,1,0.8741,0,0,0.016,0.120
35,0.0,0,1.4253,0,0,-0.064,0.795
35,0.0,1,0.9544,0,0,0.015,0.381
35,0.0,0,0.8941,0,0,-0.234,0.101
35,0.0,0,1.2485,0,0,0.250,0.501
35,0.0,1,1.0396,0,0,0.168,-0.758
35,-0.5,0,1.7369,0,0,0.284,0.235
35,0.0,0,1.4888,1,-1,0.114,0.898
35,0.5,1,1.2040,1,1,0.257,0.410
35,0.0,0,2.4248,1,-1,-0.261,1.163
35,0.5,1,1.3830,1,1,-0.107,0.155
35,0.0,0,1.6063,1,-1,0.232,-0.018
35,0.0,0,2.0555,1,-1,-0.133,0.991
35,-0.5,0,0.8578,1,-1,-0.071,-0.038
35,0.0,0,1.4373,1,-1,0.729,-0.360
35,0.0,0,1.7471,1,-1,0.305,0.050
35,0.0,0,0.9807,1,-1,0.155,-0.776
35,0.0,0,1.1504,1,-1,-0.675,0.839
35,0.0,0,0.8356,1,-1,0.290,-0.041
35,0.0,1,1.1011,1,1,0.121,-0.822
35,1.5,1,0.9780,1,1,-0.158,-0.027
35,0.0,0,0.7852,1,-1,0.116,-0.268
35,0.0,1,1.6889,1,1,0.607,-0.472
35,0.0,0,1.5684,1,-1,0.028,-0.170
35,0.0,0,0.9908,1,-1,-0.111,0.451
35,0.0,0,0.9586,1,-1,0.284,-0.446
35,-1.5,0,0.7550,1,-1,0.131,-0.032
35,-0.5,0,1.2796,1,-1,-0.332,-0.074
35,0.0,1,2.8099,-1,-1,0.626,0.542
35,0.0,0,0.7949,-1,1,-0.163,0.727
35,0.0,0,0.8792,-1,1,0.040,0.532
35,0.0,1,1.3548,-1,-1,-0.195,0.641
35,0.0,0,2.5686,-1,1,1.398,-1.156
35,0.0,0,1.0110,-1,1,-0.147,-0.033
35,0.0,0,0.9575,-1,1,0.018,-0.466
35,-1.5,0,0.8282,-1,1,0.302,0.198
35,0.0,0,0.8996,-1,1,0.046,0.833
35,0.5,1,1.1896,-1,-1,-0.122,0.184
35,0.0,1,0.8506,-1,-1,-0.275,0.297
35,0.0,0,1.1279,-1,1,0.490,-0.880
35,-0.5,0,0.8378,-1,1,-0.036,0.297
35,0.5,0,1.5360,-1,1,0.052,-0.102
35,-0.5,0,0.9448,-1,1,0.031,-0.491
35,0.0,0,1.3864,-1,1,0.507,-0.256
35,0.0,0,0.8274,-1,1,-0.096,-0.954
35,0.5,1,1.7017,-1,-1,0.268,-0.233
35,-1.5,0,1.0041,-1,1,-0.012,0.967
35,1.5,1,0.8718,-1,-1,0.165,-0.210
35,1.5,1,1.0007,1,1,-0.128,0.576
35,-1.5,0,0.7794,1,-1,0.005,0.480
35,0.0,0,0.9244,1,-1,0.525,-0.035
35,0.0,0,0.7875,1,-1,0.164,-0.285
35,0.0,1,1.0230,1,1,0.035,0.595
35,-0.5,1,1.4527,1,1,0.330,-0.499
35,-0.5,0,1.9592,1,-1,0.425,0.655
35,0.0,0,0.7722,1,-1,-0.379,0.501
35,0.0,0,0.8070,1,-1,0.174,-0.899
35,0.0,1,1.1295,1,1,0.640,-1.128
35,0.0,1,0.8440,1,1,0.228,-0.199
35,0.0,0,0.9751,1,-1,0.335,-0.012
35,0.0,0,0.9567,1,-1,0.077,-0.027
35,0.0,0,1.8404,1,-1,0.421,-0.533
35,-1.5,0,0.7280,1,-1,0.050,0.709
35,0.0,1,1.4863,1,1,0.449,-0.942
35,-0.5,1,1.1648,1,1,0.146,0.375
35,0.0,1,1.3312,1,1,-0.266,0.034
35,0.5,1,1.0615,1,1,-0.080,-0.198
35,0.5,1,1.0628,1,1,0.264,-0.939
35,0.0,1,1.0790,1,1,0.849,-1.150
35,0.0,1,1.2373,1,1,-0.159,0.128
35,0.0,0,1.1926,1,-1,0.258,-2.233
35,1.5,1,1.2044,1,1,0.038,-0.490
35,0.0,0,0.9131,0,0,0.225,0.368
35,-0.5,0,1.0194,0,0,0.233,0.095
35,0.0,1,1.0465,0,0,-0.044,0.112
35,-1.5,0,0.8168,0,0,0.024,0.068
35,0.0,1,1.1506,0,0,0.176,0.969
35,0.0,1,1.7156,0,0,0.088,0.661
35,1.5,1,1.1221,0,0,-0.302,0.696
35,1.5,1,0.7027,0,0,0.124,-0.276
35,0.0,1,1.6811,0,0,0.246,-0.103
35,-0.5,0,0.8502,0,0,0.434,-0.079
35,0.0,0,0.7281,0,0,-0.210,-1.157
35,0.5,1,1.0386,0,0,0.310,-1.422
35,0.0,0,1.3367,0,0,0.744,-0.203
35,0.0,0,2.0572,0,0,-0.385,0.484
35,0.0,0,0.9873,0,0,-0.693,1.275
35,0.5,1,1.3828,0,0,0.242,-0.767
35,0.0,1,1.7408,0,0,-0.054,-1.270
35,0.0,0,0.7265,0,0,-0.018,-1.359
35,0.0,0,0.7230,0,0,-0.270,-1.995
35,0.0,0,1.1493,0,0,0.910,-1.980
35,0.5,1,1.5388,0,0,0.412,-2.713
35,0.0,1,0.8237,0,0,-0.332,-0.535
35,0.0,1,1.4238,-1,-1,0.068,1.123
35,0.0,0,2.0807,-1,1,0.336,0.576
35,-0.5,0,1.6165,-1,1,0.439,-0.376
35,0.0,0,0.8974,-1,1,0.284,-1.434
35,0.0,1,1.3631,-1,-1,0.336,-0.356
35,0.0,1,1.0336,-1,-1,-0.287,0.500
35,0.0,0,2.3321,-1,1,0.499,0.069
35,0.0,0,0.6964,-1,1,-0.064,0.445
35,0.0,1,1.0957,-1,-1,0.867,-0.989
35,0.0,1,0.9259,-1,-1,-0.264,-0.179
35,0.0,1,0.8950,-1,-1,0.158,0.447
35,1.5,1,0.9163,-1,-1,-0.219,-0.927
35,-1.5,0,0.6964,-1,1,-0.053,-0.321
35,-1.5,0,0.7435,-1,1,0.299,-1.337
35,0.5,1,0.9252,-1,-1,0.219,-3.255
35,-0.5,0,0.8435,-1,1,0.526,-2.797
35,0.0,1,1.0328,-1,-1,0.887,-2.679
35,0.0,0,0.8521,-1,1,-0.023,-1.314
35,0.0,0,2.4394,-1,1,1.729,-2.378
35,0.0,0,1.4783,-1,1,1.894,-1.686
35,0.0,0,1.4400,-1,1,0.940,-1.543
35,0.5,0,0.9945,-1,1,-0.067,-0.818
35,-0.5,0,0.9076,-1,1,-0.157,-3.326
35,1.5,1,0.8305,-1,-1,-0.402,-1.534
35,0.0,0,1.2052,1,-1,0.020,-0.333
35,0.0,0,0.9714,1,-1,0.314,-0.486
35,0.5,1,1.1052,1,1,0.378,-1.605
35,-0.5,0,0.8539,1,-1,-0.173,-1.414
35,1.5,1,1.1781,1,1,-0.503,-2.250
35,0.0,0,1.0843,1,-1,-0.030,-3.180
35,1.5,1,0.8987,1,1,0.249,-2.279
35,-1.5,0,0.7718,1,-1,0.264,-1.801
35,0.0,0,0.7449,1,-1,0.333,-2.369
35,-0.5,1,0.9468,1,1,-0.270,-0.422
35,0.5,1,1.1789,1,1,0.212,-2.012
35,0.0,0,0.8238,1,-1,0.298,-2.545
35,0.0,0,2.0329,1,-1,0.271,-1.049
35,0.0,0,1.4429,1,-1,-0.217,-1.827
35,0.0,0,2.2303,1,-1,1.432,-3.115
35,-1.5,0,0.7463,1,-1,0.128,-0.988
35,0.0,1,1.0248,1,1,0.847,-2.383
35,0.0,1,1.4850,1,1,-0.257,-2.233
35,0.0,0,1.7099,0,0,0.075,-0.037
35,0.5,1,1.6058,0,0,0.308,-1.024
35,0.0,0,0.8117,0,0,0.290,-0.784
35,0.5,1,1.9562,0,0,0.344,-0.836
35,0.0,0,1.7670,0,0,0.738,-1.331
35,0.0,1,1.6109,0,0,-0.104,-1.218
35,0.0,0,1.1943,0,0,0.199,-0.516
35,0.0,0,0.6460,0,0,-0.261,0.983
35,0.0,1,0.8624,0,0,0.371,-0.893
35,-0.5,0,0.7081,0,0,0.136,-2.401
35,0.0,1,1.0176,0,0,0.463,-0.631
35,0.0,0,0.8867,0,0,-0.079,-1.411
35,1.5,1,0.8977,0,0,-0.354,-1.399
35,0.0,1,2.0286,0,0,-0.301,0.030
35,0.0,0,1.7619,0,0,-0.146,-1.923
35,0.0,0,1.0451,0,0,0.293,-0.795
35,-0.5,0,0.6140,0,0,-0.039,0.380
35,0.0,1,2.3868,0,0,0.711,-0.949
35,1.5,1,1.0362,0,0,0.506,-1.758
35,-1.5,0,0.5996,0,0,-0.078,0.462
35,-1.5,0,0.8529,0,0,0.179,-2.134
35,0.0,0,0.8139,-1,1,0.184,0.129
35,0.5,1,1.4665,-1,-1,0.292,-0.879
35,-0.5,0,0.9022,-1,1,0.358,-2.369
35,0.0,0,1.9521,-1,1,2.718,-3.605
35,0.0,0,0.7239,-1,1,0.427,0.369
35,-0.5,0,0.8245,-1,1,0.055,-1.671
35,0.0,1,1.1584,-1,-1,0.610,0.002
35,0.0,0,0.7455,-1,1,0.151,0.493
35,0.0,1,1.0920,-1,-1,-0.715,-2.389
35,0.0,0,1.2715,-1,1,-0.309,-0.005
35,0.0,1,1.1388,-1,-1,-0.397,-2.080
35,0.0,0,0.8738,-1,1,-0.021,-0.854
